Country/Region,year,month_name,mean_cases
Madagascar,2020,April,104.76666666666667
Madagascar,2020,May,348.2258064516129
Madagascar,2020,June,1407.2333333333333
Madagascar,2020,July,6222.806451612903
Madagascar,2020,August,13568.161290322581
Madagascar,2020,September,15794.333333333334
Madagascar,2020,October,16770.516129032258
Madagascar,2020,November,17252.566666666666
Madagascar,2020,December,17560.387096774193
Madagascar,2021,January,18200.967741935485
Madagascar,2021,February,19490.85714285714
Madagascar,2021,March,21645.290322580644
Madagascar,2021,April,30698.3
Madagascar,2021,May,39818.903225806454
Madagascar,2021,June,41932.933333333334
Madagascar,2021,July,42477.12903225807
Madagascar,2021,August,42795.032258064515
Madagascar,2021,September,42892.26666666667
Madagascar,2021,October,43501.93548387097
Madagascar,2021,November,43783.666666666664
Madagascar,2021,December,46690.645161290326
Madagascar,2022,January,55105.58064516129
Madagascar,2022,February,62222.5
Madagascar,2022,March,63864.93548387097
Madagascar,2022,April,64098.1
Madagascar,2022,May,64262.93548387097
Madagascar,2022,June,64783.86666666667
Madagascar,2022,July,66109.12903225806
Madagascar,2022,August,66575.70967741935
Madagascar,2022,September,66653.26666666666
Madagascar,2022,October,66694.25806451614
Madagascar,2022,November,66909.26666666666
Madagascar,2022,December,67595.90322580645
Madagascar,2023,January,67782.45161290323
Madagascar,2023,February,67846.57142857143
Madagascar,2023,March,67878.33333333333
Malawi,2020,January,0.0
Malawi,2020,February,0.0
Malawi,2020,March,0.0
Malawi,2020,April,17.6
Malawi,2020,May,88.61290322580645
Malawi,2020,June,645.8
Malawi,2020,July,2658.064516129032
Malawi,2020,August,4996.290322580645
Malawi,2020,September,5691.1
Malawi,2020,October,5846.451612903225
Malawi,2020,November,5978.066666666667
Malawi,2020,December,6171.935483870968
Malawi,2021,January,13394.483870967742
Malawi,2021,February,28889.964285714286
Malawi,2021,March,32905.41935483871
Malawi,2021,April,33873.666666666664
Malawi,2021,May,34220.903225806454
Malawi,2021,June,34829.333333333336
Malawi,2021,July,42978.1935483871
Malawi,2021,August,57719.74193548387
Malawi,2021,September,61188.833333333336
Malawi,2021,October,61707.83870967742
Malawi,2021,November,61847.36666666667
Malawi,2021,December,65604.74193548386
Malawi,2022,January,81585.06451612903
Malawi,2022,February,85037.07142857143
Malawi,2022,March,85516.0
Malawi,2022,April,85717.93333333333
Malawi,2022,May,85882.06451612903
Malawi,2022,June,86185.03333333334
Malawi,2022,July,86950.6129032258
Malawi,2022,August,87711.3870967742
Malawi,2022,September,87957.16666666667
Malawi,2022,October,88056.35483870968
Malawi,2022,November,88078.53333333334
Malawi,2022,December,88194.06451612903
Malawi,2023,January,88348.32258064517
Malawi,2023,February,88612.67857142857
Malawi,2023,March,88703.11111111111
Malaysia,2020,January,3.9
Malaysia,2020,February,18.620689655172413
Malaysia,2020,March,891.516129032258
Malaysia,2020,April,4834.666666666667
Malaysia,2020,May,6928.354838709677
Malaysia,2020,June,8424.166666666666
Malaysia,2020,July,8773.09677419355
Malaysia,2020,August,9172.58064516129
Malaysia,2020,September,10069.9
Malaysia,2020,October,20035.870967741936
Malaysia,2020,November,48372.4
Malaysia,2020,December,88216.2258064516
Malaysia,2021,January,157874.5483870968
Malaysia,2021,February,263566.53571428574
Malaysia,2021,March,325546.6129032258
Malaysia,2021,April,372332.43333333335
Malaysia,2021,May,478798.8064516129
Malaysia,2021,June,669447.5666666667
Malaysia,2021,July,906582.0645161291
Malaysia,2021,August,1430025.9032258065
Malaysia,2021,September,2026953.3
Malaysia,2021,October,2376057.870967742
Malaysia,2021,November,2554947.8333333335
Malaysia,2021,December,2703781.935483871
Malaysia,2022,January,2810595.3225806453
Malaysia,2022,February,3106448.785714286
Malaysia,2022,March,3876241.2258064514
Malaysia,2022,April,4361178.6
Malaysia,2022,May,4478090.741935484
Malaysia,2022,June,4534847.533333333
Malaysia,2022,July,4620592.612903226
Malaysia,2022,August,4738684.516129033
Malaysia,2022,September,4813611.2
Malaysia,2022,October,4869021.548387097
Malaysia,2022,November,4953867.7
Malaysia,2022,December,5014207.935483871
Malaysia,2023,January,5032571.193548387
Malaysia,2023,February,5039984.821428572
Malaysia,2023,March,5043830.111111111
Maldives,2020,January,0.0
Maldives,2020,February,0.0
Maldives,2020,March,9.32258064516129
Maldives,2020,April,83.96666666666667
Maldives,2020,May,1054.0
Maldives,2020,June,2082.8333333333335
Maldives,2020,July,2910.3225806451615
Maldives,2020,August,5894.419354838709
Maldives,2020,September,9295.2
Maldives,2020,October,11085.451612903225
Maldives,2020,November,12330.5
Maldives,2020,December,13407.193548387097
Maldives,2021,January,14568.258064516129
Maldives,2021,February,17868.714285714286
Maldives,2021,March,21924.58064516129
Maldives,2021,April,26409.066666666666
Maldives,2021,May,46050.12903225807
Maldives,2021,June,70512.5
Maldives,2021,July,75706.12903225806
Maldives,2021,August,79282.87096774194
Maldives,2021,September,83179.76666666666
Maldives,2021,October,86163.74193548386
Maldives,2021,November,89937.43333333333
Maldives,2021,December,93632.45161290323
Maldives,2022,January,109306.7741935484
Maldives,2022,February,158916.0357142857
Maldives,2022,March,174215.12903225806
Maldives,2022,April,178317.96666666667
Maldives,2022,May,179509.06451612903
Maldives,2022,June,180216.96666666667
Maldives,2022,July,183409.83870967742
Maldives,2022,August,184659.32258064515
Maldives,2022,September,184963.06666666668
Maldives,2022,October,185168.2258064516
Maldives,2022,November,185504.9
Maldives,2022,December,185651.06451612903
Maldives,2023,January,185703.1935483871
Maldives,2023,February,185723.2142857143
Maldives,2023,March,185734.66666666666
Mali,2020,January,0.0
Mali,2020,February,0.0
Mali,2020,March,3.4193548387096775
Mali,2020,April,196.6
Mali,2020,May,854.3870967741935
Mali,2020,June,1796.8333333333333
Mali,2020,July,2425.7096774193546
Mali,2020,August,2637.9032258064517
Mali,2020,September,2955.7
Mali,2020,October,3355.064516129032
Mali,2020,November,4019.866666666667
Mali,2020,December,5916.193548387097
Mali,2021,January,7736.935483870968
Mali,2021,February,8237.892857142857
Mali,2021,March,9097.064516129032
Mali,2021,April,12360.7
Mali,2021,May,14151.709677419354
Mali,2021,June,14355.266666666666
Mali,2021,July,14500.09677419355
Mali,2021,August,14713.41935483871
Mali,2021,September,15036.533333333333
Mali,2021,October,15624.193548387097
Mali,2021,November,16736.866666666665
Mali,2021,December,19032.774193548386
Mali,2022,January,27211.774193548386
Mali,2022,February,30275.0
Mali,2022,March,30433.58064516129
Mali,2022,April,30639.8
Mali,2022,May,30996.967741935485
Mali,2022,June,31132.866666666665
Mali,2022,July,31198.290322580644
Mali,2022,August,31265.483870967742
Mali,2022,September,32272.366666666665
Mali,2022,October,32705.58064516129
Mali,2022,November,32748.4
Mali,2022,December,32764.83870967742
Mali,2023,January,32773.645161290326
Mali,2023,February,32876.75
Mali,2023,March,33052.444444444445
Malta,2020,January,0.0
Malta,2020,February,0.0
Malta,2020,March,55.064516129032256
Malta,2020,April,369.96666666666664
Malta,2020,May,545.8064516129032
Malta,2020,June,649.2333333333333
Malta,2020,July,688.5806451612904
Malta,2020,August,1352.0645161290322
Malta,2020,September,2488.1
Malta,2020,October,4437.193548387097
Malta,2020,November,8080.3
Malta,2020,December,11386.806451612903
Malta,2021,January,15373.806451612903
Malta,2021,February,19966.214285714286
Malta,2021,March,26570.870967741936
Malta,2021,April,29781.7
Malta,2021,May,30465.451612903227
Malta,2021,June,30584.333333333332
Malta,2021,July,32181.1935483871
Malta,2021,August,35347.645161290326
Malta,2021,September,36812.166666666664
Malta,2021,October,37428.06451612903
Malta,2021,November,38397.23333333333
Malta,2021,December,42762.45161290323
Malta,2022,January,62609.54838709677
Malta,2022,February,69985.64285714286
Malta,2022,March,74091.93548387097
Malta,2022,April,87459.46666666666
Malta,2022,May,93493.54838709677
Malta,2022,June,97688.56666666667
Malta,2022,July,109831.96774193548
Malta,2022,August,113574.93548387097
Malta,2022,September,114365.66666666667
Malta,2022,October,115027.7741935484
Malta,2022,November,115618.9
Malta,2022,December,116081.7741935484
Malta,2023,January,116785.67741935483
Malta,2023,February,117218.32142857143
Malta,2023,March,117521.33333333333
Marshall Islands,2020,January,0.0
Marshall Islands,2020,February,0.0
Marshall Islands,2020,March,0.0
Marshall Islands,2020,April,0.0
Marshall Islands,2020,May,0.0
Marshall Islands,2020,June,0.0
Marshall Islands,2020,July,0.0
Marshall Islands,2020,August,0.0
Marshall Islands,2020,September,0.0
Marshall Islands,2020,October,0.25806451612903225
Marshall Islands,2020,November,2.533333333333333
Marshall Islands,2020,December,4.0
Marshall Islands,2021,January,4.0
Marshall Islands,2021,February,4.0
Marshall Islands,2021,March,4.0
Marshall Islands,2021,April,4.0
Marshall Islands,2021,May,4.0
Marshall Islands,2021,June,4.0
Marshall Islands,2021,July,4.0
Marshall Islands,2021,August,4.0
Marshall Islands,2021,September,4.0
Marshall Islands,2021,October,4.0
Marshall Islands,2021,November,4.0
Marshall Islands,2021,December,4.0
Marshall Islands,2022,January,6.516129032258065
Marshall Islands,2022,February,7.0
Marshall Islands,2022,March,7.0
Marshall Islands,2022,April,11.3
Marshall Islands,2022,May,17.0
Marshall Islands,2022,June,17.933333333333334
Marshall Islands,2022,July,48.45161290322581
Marshall Islands,2022,August,6262.096774193548
Marshall Islands,2022,September,15170.533333333333
Marshall Islands,2022,October,15358.741935483871
Marshall Islands,2022,November,15441.8
Marshall Islands,2022,December,15545.645161290322
Marshall Islands,2023,January,15555.709677419354
Marshall Islands,2023,February,15591.785714285714
Marshall Islands,2023,March,15624.888888888889
Mauritania,2020,January,0.0
Mauritania,2020,February,0.0
Mauritania,2020,March,1.4838709677419355
Mauritania,2020,April,6.8
Mauritania,2020,May,130.8709677419355
Mauritania,2020,June,2235.0
Mauritania,2020,July,5576.290322580645
Mauritania,2020,August,6716.677419354839
Mauritania,2020,September,7303.633333333333
Mauritania,2020,October,7600.064516129032
Mauritania,2020,November,8020.966666666666
Mauritania,2020,December,11537.870967741936
Mauritania,2021,January,15840.741935483871
Mauritania,2021,February,16968.89285714286
Mauritania,2021,March,17510.870967741936
Mauritania,2021,April,18106.533333333333
Mauritania,2021,May,18910.645161290322
Mauritania,2021,June,20183.266666666666
Mauritania,2021,July,22610.935483870966
Mauritania,2021,August,30177.645161290322
Mauritania,2021,September,35078.333333333336
Mauritania,2021,October,36653.25806451613
Mauritania,2021,November,38282.566666666666
Mauritania,2021,December,40063.6129032258
Mauritania,2022,January,52644.32258064516
Mauritania,2022,February,58543.32142857143
Mauritania,2022,March,58658.032258064515
Mauritania,2022,April,58687.73333333333
Mauritania,2022,May,58898.51612903226
Mauritania,2022,June,59320.1
Mauritania,2022,July,61611.83870967742
Mauritania,2022,August,62704.32258064516
Mauritania,2022,September,62782.8
Mauritania,2022,October,63097.48387096774
Mauritania,2022,November,63409.066666666666
Mauritania,2022,December,63423.45161290323
Mauritania,2023,January,63543.3870967742
Mauritania,2023,February,63666.5
Mauritania,2023,March,63668.0
Mauritius,2020,January,0.0
Mauritius,2020,February,0.0
Mauritius,2020,March,22.548387096774192
Mauritius,2020,April,290.53333333333336
Mauritius,2020,May,332.51612903225805
Mauritius,2020,June,337.6666666666667
Mauritius,2020,July,342.61290322580646
Mauritius,2020,August,345.3225806451613
Mauritius,2020,September,362.8666666666667
Mauritius,2020,October,409.83870967741933
Mauritius,2020,November,477.73333333333335
Mauritius,2020,December,519.741935483871
Mauritius,2021,January,548.0967741935484
Mauritius,2021,February,595.6785714285714
Mauritius,2021,March,751.0967741935484
Mauritius,2021,April,1174.2333333333333
Mauritius,2021,May,1300.6451612903227
Mauritius,2021,June,1680.5333333333333
Mauritius,2021,July,2733.7419354838707
Mauritius,2021,August,6629.645161290323
Mauritius,2021,September,13749.466666666667
Mauritius,2021,October,17288.935483870966
Mauritius,2021,November,42452.7
Mauritius,2021,December,64014.967741935485
Mauritius,2022,January,76981.03225806452
Mauritius,2022,February,135325.67857142858
Mauritius,2022,March,186461.09677419355
Mauritius,2022,April,216942.33333333334
Mauritius,2022,May,223916.2258064516
Mauritius,2022,June,227767.73333333334
Mauritius,2022,July,235528.5806451613
Mauritius,2022,August,251125.4193548387
Mauritius,2022,September,259906.0
Mauritius,2022,October,263518.93548387097
Mauritius,2022,November,268665.3
Mauritius,2022,December,285475.03225806454
Mauritius,2023,January,292973.9032258064
Mauritius,2023,February,295069.4285714286
Mauritius,2023,March,295573.77777777775
Mexico,2020,January,0.0
Mexico,2020,February,0.1724137931034483
Mexico,2020,March,262.06451612903226
Mexico,2020,April,7650.466666666666
Mexico,2020,May,50333.645161290326
Mexico,2020,June,156414.66666666666
Mexico,2020,July,326056.06451612903
Mexico,2020,August,519613.7419354839
Mexico,2020,September,676971.7333333333
Mexico,2020,October,841218.4193548387
Mexico,2020,November,1011404.8
Mexico,2020,December,1276998.5806451612
Mexico,2021,January,1633946.1935483871
Mexico,2021,February,1988500.392857143
Mexico,2021,March,2170826.5483870967
Mexico,2021,April,2294695.3666666667
Mexico,2021,May,2381023.290322581
Mexico,2021,June,2464607.566666667
Mexico,2021,July,2653489.7419354836
Mexico,2021,August,3113174.129032258
Mexico,2021,September,3532922.433333333
Mexico,2021,October,3745988.35483871
Mexico,2021,November,3847441.1666666665
Mexico,2021,December,3926337.2580645164
Mexico,2022,January,4398072.741935484
Mexico,2022,February,5291530.785714285
Mexico,2022,March,5607071.29032258
Mexico,2022,April,5717077.1
Mexico,2022,May,5750705.645161291
Mexico,2022,June,5863288.0
Mexico,2022,July,6407911.9677419355
Mexico,2022,August,6920280.322580645
Mexico,2022,September,7062937.733333333
Mexico,2022,October,7101371.935483871
Mexico,2022,November,7118779.3
Mexico,2022,December,7182027.806451613
Mexico,2023,January,7311080.483870967
Mexico,2023,February,7412879.178571428
Mexico,2023,March,7469923.555555556
Micronesia,2020,January,0.0
Micronesia,2020,February,0.0
Micronesia,2020,March,0.0
Micronesia,2020,April,0.0
Micronesia,2020,May,0.0
Micronesia,2020,June,0.0
Micronesia,2020,July,0.0
Micronesia,2020,August,0.0
Micronesia,2020,September,0.0
Micronesia,2020,October,0.0
Micronesia,2020,November,0.0
Micronesia,2020,December,0.0
Micronesia,2021,January,0.3548387096774194
Micronesia,2021,February,1.0
Micronesia,2021,March,1.0
Micronesia,2021,April,1.0
Micronesia,2021,May,1.0
Micronesia,2021,June,1.0
Micronesia,2021,July,1.0
Micronesia,2021,August,1.0
Micronesia,2021,September,1.0
Micronesia,2021,October,1.0
Micronesia,2021,November,1.0
Micronesia,2021,December,1.0
Micronesia,2022,January,1.0
Micronesia,2022,February,1.0
Micronesia,2022,March,1.0
Micronesia,2022,April,1.6666666666666667
Micronesia,2022,May,12.129032258064516
Micronesia,2022,June,35.63333333333333
Micronesia,2022,July,800.1612903225806
Micronesia,2022,August,6923.451612903225
Micronesia,2022,September,9505.333333333334
Micronesia,2022,October,20282.58064516129
Micronesia,2022,November,22203.0
Micronesia,2022,December,22203.0
Micronesia,2023,January,22391.870967741936
Micronesia,2023,February,23351.178571428572
Micronesia,2023,March,23948.0
Moldova,2020,January,0.0
Moldova,2020,February,0.0
Moldova,2020,March,75.09677419354838
Moldova,2020,April,2090.5666666666666
Moldova,2020,May,5930.387096774193
Moldova,2020,June,12357.166666666666
Moldova,2020,July,20448.354838709678
Moldova,2020,August,30591.1935483871
Moldova,2020,September,44548.73333333333
Moldova,2020,October,65294.290322580644
Moldova,2020,November,90654.53333333334
Moldova,2020,December,129102.7741935484
Moldova,2021,January,152388.32258064515
Moldova,2021,February,171413.17857142858
Moldova,2021,March,208070.4193548387
Moldova,2021,April,243306.6
Moldova,2021,May,253577.7741935484
Moldova,2021,June,255946.16666666666
Moldova,2021,July,257925.16129032258
Moldova,2021,August,262983.93548387097
Moldova,2021,September,279406.5333333333
Moldova,2021,October,315987.96774193546
Moldova,2021,November,353354.9666666667
Moldova,2021,December,370903.8064516129
Moldova,2022,January,397934.1935483871
Moldova,2022,February,482487.0
Moldova,2022,March,508714.0967741936
Moldova,2022,April,515911.8
Moldova,2022,May,518172.03225806454
Moldova,2022,June,519427.56666666665
Moldova,2022,July,524600.0967741936
Moldova,2022,August,555347.9677419355
Moldova,2022,September,582334.4
Moldova,2022,October,591841.8709677419
Moldova,2022,November,594345.4666666667
Moldova,2022,December,595790.1612903225
Moldova,2023,January,597419.8709677419
Moldova,2023,February,600910.5714285715
Moldova,2023,March,608270.0
Monaco,2020,January,0.0
Monaco,2020,February,0.034482758620689655
Monaco,2020,March,13.96774193548387
Monaco,2020,April,86.86666666666666
Monaco,2020,May,96.54838709677419
Monaco,2020,June,100.0
Monaco,2020,July,110.87096774193549
Monaco,2020,August,142.19354838709677
Monaco,2020,September,179.63333333333333
Monaco,2020,October,266.5483870967742
Monaco,2020,November,529.0666666666667
Monaco,2020,December,711.483870967742
Monaco,2021,January,1184.6774193548388
